source,output,grade,source_grade,side,split,method,score,inner_method,inner_score,x,y,width,height
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526571_4735.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526571_4735.jpg,9,9,back,train,edges_ratio,0.604437,,,75,364,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526629_4757.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778526629_4757.jpg,9,9,back,val,edges_ratio,0.505307,,,98,431,738,1033
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526637_4761.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778526637_4761.jpg,9,9,back,val,edges_ratio,0.437937,,,118,481,686,960
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526659_4767.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526659_4767.jpg,9,9,back,train,edges_ratio,0.432449,,,172,473,685,959
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526663_4769.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526663_4769.jpg,9,9,back,train,edges_ratio,0.454296,,,130,474,699,979
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526693_4781.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526693_4781.jpg,9,9,back,train,edges_ratio,0.610471,,,60,356,752,1053
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526736_4799.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526736_4799.jpg,9,9,back,train,edges_ratio,0.545104,,,33,419,770,1078
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526744_4801.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526744_4801.jpg,9,9,back,train,edges_ratio,0.498407,,,171,439,738,1033
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526744_4803.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526744_4803.jpg,9,9,back,train,edges_ratio,0.539267,,,89,419,762,1067
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526749_4805.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526749_4805.jpg,9,9,back,train,edges_ratio,0.579713,,,65,412,791,1107
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526755_4809.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526755_4809.jpg,9,9,back,train,edges_ratio,0.585241,,,78,415,794,1112
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526773_4823.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526773_4823.jpg,9,9,back,train,edges_ratio,0.436567,,,126,466,686,960
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526781_4825.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526781_4825.jpg,9,9,back,train,edges_ratio,0.503125,,,116,430,737,1032
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526793_4833.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526793_4833.jpg,9,9,back,train,edges_ratio,0.604930,,,57,361,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526925_4879.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526925_4879.jpg,9,9,back,train,edges_ratio,0.556323,,,84,403,775,1085
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526944_4885.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526944_4885.jpg,9,9,back,train,edges_ratio,0.524691,,,92,431,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526956_4891.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526956_4891.jpg,9,9,back,train,edges_ratio,0.600127,,,92,460,808,1131
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526972_4897.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526972_4897.jpg,9,9,back,train,edges_ratio,0.503871,,,96,399,687,962
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526976_4899.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526976_4899.jpg,9,9,back,train,edges_ratio,0.582867,,,99,432,795,1113
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526986_4905.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778526986_4905.jpg,9,9,back,test,edges_ratio,0.594474,,,76,433,799,1119
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526990_4907.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778526990_4907.jpg,9,9,back,val,edges_ratio,0.600520,,,69,359,752,1053
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778526997_4911.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778526997_4911.jpg,9,9,back,train,edges_ratio,0.433515,,,139,473,685,959
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527015_4919.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527015_4919.jpg,9,9,back,train,edges_ratio,0.497598,,,108,413,685,959
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527017_4921.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527017_4921.jpg,9,9,back,train,edges_ratio,0.613058,,,94,392,816,1142
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527018_4923.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778527018_4923.jpg,9,9,back,test,edges_ratio,0.510973,,,102,426,744,1042
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527036_4937.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527036_4937.jpg,9,9,back,train,saturation_ratio,0.538534,,,91,421,763,1068
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527061_4943.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527061_4943.jpg,9,9,back,train,fallback,0.000000,,,95,432,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527089_4953.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527089_4953.jpg,9,9,back,train,edges_ratio,0.607871,,,65,365,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527092_4955.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778527092_4955.jpg,9,9,back,test,edges_ratio,0.525310,,,94,436,751,1051
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527099_4959.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527099_4959.jpg,9,9,back,val,edges_ratio,0.433498,,,143,469,685,959
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527103_4967.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527103_4967.jpg,9,9,back,train,fallback,0.000000,,,95,432,758,1061
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527128_4981.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527128_4981.jpg,9,9,back,val,edges_ratio,0.500112,,,115,436,736,1030
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527182_4997.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527182_4997.jpg,9,9,back,train,edges_ratio,0.462015,,,171,407,711,995
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527203_5009.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527203_5009.jpg,9,9,back,val,edges_ratio,0.435989,,,117,472,687,962
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527255_5033.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527255_5033.jpg,9,9,back,train,edges_ratio,0.601270,,,74,363,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527261_5037.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527261_5037.jpg,9,9,back,train,fallback,0.000000,,,94,432,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527281_5047.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527281_5047.jpg,9,9,back,train,fallback,0.000000,,,94,432,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527296_5055.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527296_5055.jpg,9,9,back,train,edges_ratio,0.443530,,,102,422,693,970
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527300_5059.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778527300_5059.jpg,9,9,back,test,saturation_ratio,0.556235,,,109,407,776,1086
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527301_5063.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527301_5063.jpg,9,9,back,val,edges_ratio,0.609900,,,68,358,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527305_5067.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527305_5067.jpg,9,9,back,train,edges_ratio,0.420124,,,146,466,676,946
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527321_5083.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778527321_5083.jpg,9,9,back,test,edges_ratio,0.618048,,,61,361,763,1068
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527323_5085.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527323_5085.jpg,9,9,back,train,fallback,0.000000,,,94,432,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527339_5093.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527339_5093.jpg,9,9,back,train,edges_ratio,0.411111,,,129,462,667,934
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527347_5097.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527347_5097.jpg,9,9,back,train,edges_ratio,0.545372,,,133,416,771,1079
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527350_5099.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527350_5099.jpg,9,9,back,val,edges_ratio,0.432875,,,125,471,684,958
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527353_5101.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527353_5101.jpg,9,9,back,val,edges_ratio,0.432558,,,122,472,684,958
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527359_5105.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527359_5105.jpg,9,9,back,train,edges_ratio,0.512387,,,83,424,745,1043
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527362_5111.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527362_5111.jpg,9,9,back,train,edges_ratio,0.603647,,,69,371,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527363_5113.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527363_5113.jpg,9,9,back,train,edges_ratio,0.432240,,,119,476,684,958
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527366_5121.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527366_5121.jpg,9,9,back,train,edges_ratio,0.496932,,,87,422,734,1028
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527367_5123.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778527367_5123.jpg,9,9,back,test,edges_ratio,0.612944,,,65,357,758,1061
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527374_5141.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527374_5141.jpg,9,9,back,train,edges_ratio,0.411833,,,138,459,667,934
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527375_5143.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527375_5143.jpg,9,9,back,train,edges_ratio,0.408515,,,131,464,665,931
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527378_5153.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527378_5153.jpg,9,9,back,train,edges_ratio,0.583979,,,81,407,796,1114
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527381_5157.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527381_5157.jpg,9,9,back,train,edges_ratio,0.527871,,,93,432,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527392_5163.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527392_5163.jpg,9,9,back,train,edges_ratio,0.515852,,,107,430,747,1046
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527407_5171.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527407_5171.jpg,9,9,back,train,edges_ratio,0.421987,,,142,466,676,946
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527415_5173.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527415_5173.jpg,9,9,back,val,edges_ratio,0.608006,,,69,375,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527434_5179.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527434_5179.jpg,9,9,back,train,edges_ratio,0.433483,,,124,465,686,960
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527440_5181.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527440_5181.jpg,9,9,back,train,fallback,0.000000,,,95,432,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527448_5183.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527448_5183.jpg,9,9,back,train,edges_ratio,0.459114,,,152,413,708,991
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527457_5187.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527457_5187.jpg,9,9,back,train,edges_ratio,0.603113,,,68,359,754,1055
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527467_5191.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527467_5191.jpg,9,9,back,train,fallback,0.000000,,,95,432,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527495_5203.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527495_5203.jpg,9,9,back,train,edges_ratio,0.406943,,,140,467,664,930
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527502_5207.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527502_5207.jpg,9,9,back,train,edges_ratio,0.581928,,,81,369,741,1037
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527524_5217.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527524_5217.jpg,9,9,back,train,edges_ratio,0.520742,,,94,426,750,1050
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527527_5219.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527527_5219.jpg,9,9,back,train,edges_ratio,0.605197,,,63,356,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527530_5221.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778527530_5221.jpg,9,9,back,test,edges_ratio,0.617592,,,47,438,819,1147
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527530_5223.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527530_5223.jpg,9,9,back,train,edges_ratio,0.614003,,,43,421,817,1144
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527540_5231.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527540_5231.jpg,9,9,back,train,edges_ratio,0.603873,,,66,364,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527544_5233.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527544_5233.jpg,9,9,back,val,edges_ratio,0.463958,,,168,403,712,997
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527547_5235.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527547_5235.jpg,9,9,back,train,edges_ratio,0.409667,,,146,469,666,932
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527555_5241.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527555_5241.jpg,9,9,back,train,edges_ratio,0.447245,,,125,470,695,973
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527564_5245.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527564_5245.jpg,9,9,back,train,edges_ratio,0.605634,,,68,361,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527593_5261.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527593_5261.jpg,9,9,back,train,edges_ratio,0.514745,,,95,432,746,1044
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527595_5263.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527595_5263.jpg,9,9,back,train,edges_ratio,0.568696,,,87,431,784,1098
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527609_5275.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527609_5275.jpg,9,9,back,train,edges_ratio,0.603760,,,68,361,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527616_5281.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527616_5281.jpg,9,9,back,train,edges_ratio,0.614284,,,59,359,761,1065
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527617_5283.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527617_5283.jpg,9,9,back,val,edges_ratio,0.606171,,,70,362,756,1058
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527618_5285.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527618_5285.jpg,9,9,back,train,edges_ratio,0.579345,,,81,368,739,1035
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527620_5287.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527620_5287.jpg,9,9,back,train,edges_ratio,0.611290,,,70,364,759,1063
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527620_5289.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527620_5289.jpg,9,9,back,train,edges_ratio,0.496795,,,100,426,734,1028
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527622_5291.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527622_5291.jpg,9,9,back,train,edges_ratio,0.595941,,,74,365,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527622_5293.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527622_5293.jpg,9,9,back,train,edges_ratio,0.599691,,,74,362,750,1050
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527624_5299.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527624_5299.jpg,9,9,back,train,edges_ratio,0.603647,,,69,370,754,1056
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527626_5303.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527626_5303.jpg,9,9,back,train,edges_ratio,0.431737,,,133,471,684,958
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527626_5305.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527626_5305.jpg,9,9,back,train,edges_ratio,0.595188,,,68,365,749,1048
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527630_5323.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527630_5323.jpg,9,9,back,train,edges_ratio,0.438827,,,130,464,689,964
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527631_5325.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527631_5325.jpg,9,9,back,train,edges_ratio,0.421875,,,135,456,675,945
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527632_5327.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527632_5327.jpg,9,9,back,val,edges_ratio,0.497936,,,105,405,685,959
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527639_5339.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527639_5339.jpg,9,9,back,train,edges_ratio,0.554294,,,140,428,778,1089
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527640_5341.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778527640_5341.jpg,9,9,back,test,edges_ratio,0.560830,,,48,411,781,1093
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527640_5343.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527640_5343.jpg,9,9,back,train,edges_ratio,0.414537,,,148,615,670,938
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527644_5347.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527644_5347.jpg,9,9,back,train,edges_ratio,0.502558,,,50,401,741,1037
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527645_5349.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778527645_5349.jpg,9,9,back,test,edges_ratio,0.523035,,,113,427,753,1054
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527649_5351.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527649_5351.jpg,9,9,back,train,edges_ratio,0.431098,,,128,464,684,957
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527711_5377.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527711_5377.jpg,9,9,back,train,edges_ratio,0.578970,,,79,403,791,1107
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527717_5381.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\val\9\back_img_1778527717_5381.jpg,9,9,back,val,edges_ratio,0.504618,,,108,415,690,966
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527722_5383.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527722_5383.jpg,9,9,back,train,edges_ratio,0.590875,,,24,435,802,1123
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527723_5385.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527723_5385.jpg,9,9,back,train,fallback,0.000000,,,94,432,755,1057
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527723_5387.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\test\9\back_img_1778527723_5387.jpg,9,9,back,test,edges_ratio,0.465549,,,139,420,711,995
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527728_5391.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527728_5391.jpg,9,9,back,train,edges_ratio,0.449342,,,130,481,697,976
C:\Users\L3o36\pokescan\dataset_pokemon\9\back\img_1778527729_5393.jpg,C:\Users\L3o36\pokescan\dataset_high_grade\train\9\back_img_1778527729_5393.jpg,9,9,back,train,edges_ratio,0.602937,,,65,405,807,1130
